loan_id,customer_id,product_type,loan_amount,interest_rate,tenor_months,ltv_ratio,monthly_installment,origination_date,branch_id,sales_agent_id
LOAN000607,CUST000498,Auto,85973800,0.10268149069806115,12,0.9,7569189.228218075,2025-01-23 07:16:19.760874,14,53
LOAN000608,CUST000328,Property,111492111,0.06961459142964244,150,0.9,1115019.6277638855,2023-08-28 07:16:19.760874,2,62
LOAN000609,CUST000500,Auto,50446703,0.08661019509279681,24,0.8688409978665332,2296806.550022527,2024-12-24 07:16:19.760874,6,48
LOAN000610,CUST000023,Auto,65179510,0.1066996711099585,60,0.9,1406456.1762494054,2024-05-11 07:16:19.760874,1,94
LOAN000611,CUST000315,Auto,55113245,0.12833947947675126,36,0.9,1852578.0851136274,2023-08-26 07:16:19.760874,3,15
LOAN000612,CUST000821,Motorcycle,48780588,0.1735941131719169,24,0.8455309763430394,2420255.382021406,2025-02-18 07:16:19.760874,4,63
LOAN000613,CUST000544,Motorcycle,44279297,0.11442555266955165,30,0.8581676978639116,1704118.338983688,2023-12-05 07:16:19.760874,13,87
LOAN000614,CUST000444,Motorcycle,19405627,0.15932913641738142,18,0.8723941792596942,1219153.1756035327,2023-03-04 07:16:19.760874,3,43
LOAN000615,CUST000282,Auto,54890373,0.10537410905893747,12,0.8660164970638966,4839466.205380837,2025-02-05 07:16:19.760874,15,50
LOAN000616,CUST000297,Auto,219339191,0.10841753515864298,60,0.856770309580498,4751673.735068098,2024-12-19 07:16:19.760874,13,60
LOAN000617,CUST000384,Property,117408103,0.07533772608282888,126,0.8435592360394923,1351228.5278637453,2023-09-12 07:16:19.760874,11,59
LOAN000618,CUST000834,Auto,55477451,0.12006731785458291,60,0.8933927178675743,1234253.9875095165,2024-11-05 07:16:19.760874,4,15
LOAN000619,CUST000967,Property,111727282,0.07839549956734367,174,0.8738704556894344,1076647.8372578826,2022-06-21 07:16:19.760874,17,29
LOAN000620,CUST000433,Auto,107169529,0.09924490584632273,48,0.8852623918729531,2714211.4872464878,2024-09-03 07:16:19.760874,5,75
LOAN000621,CUST000392,Property,108667616,0.08483841125026462,132,0.8905399595643153,1268974.9003713175,2022-06-16 07:16:19.760874,8,82
LOAN000622,CUST000842,Auto,53988907,0.05,24,0.8760559128020358,2368568.3803133843,2023-08-04 07:16:19.760874,10,40
LOAN000623,CUST000422,Motorcycle,9037011,0.18738678763021877,12,0.9,831693.3533272225,2024-04-24 07:16:19.760874,7,31
LOAN000624,CUST000542,Auto,57239953,0.07558304371874948,12,0.9,4967531.390920522,2022-10-19 07:16:19.760874,17,73
LOAN000625,CUST000228,Auto,55731349,0.07407165961852724,24,0.8576398544874018,2505536.0847447915,2023-08-27 07:16:19.760874,7,86
LOAN000626,CUST000745,Auto,59260074,0.09429623106512681,42,0.9,1662058.2523931891,2022-09-27 07:16:19.760874,19,11
LOAN000627,CUST000523,Auto,61134041,0.09050130755557505,54,0.8395157236494709,1382451.3132616908,2024-02-11 07:16:19.760874,9,81
LOAN000628,CUST000811,Auto,81620542,0.09931785598020912,24,0.9,3763804.6521786605,2023-12-21 07:16:19.760874,2,97
LOAN000629,CUST000781,Motorcycle,34029644,0.15773687516783155,18,0.9,2135343.5930518336,2023-09-25 07:16:19.760874,20,62
LOAN000630,CUST000213,Motorcycle,5394863,0.1590891562076185,24,0.8568592490814384,263914.54397091764,2023-04-10 07:16:19.760874,19,75
LOAN000631,CUST000717,Motorcycle,14031813,0.18694952217225388,18,0.8597611960404725,899966.096354232,2024-01-29 07:16:19.760874,6,8
LOAN000632,CUST000801,Motorcycle,47258658,0.15227468792941315,36,0.792298171939402,1643506.0571633135,2024-05-03 07:16:19.760874,10,51
LOAN000633,CUST000346,Motorcycle,11586744,0.14035177260862244,30,0.9,460169.81967624807,2022-10-08 07:16:19.760874,13,57
LOAN000634,CUST000174,Motorcycle,6811014,0.13644324092331472,12,0.9,610402.0601572089,2024-12-23 07:16:19.760874,2,4
LOAN000635,CUST000002,Motorcycle,24143697,0.14488140126887425,36,0.9,830910.0082208258,2023-06-09 07:16:19.760874,10,36
LOAN000636,CUST000445,Motorcycle,42221758,0.15643389802402655,18,0.855494350840622,2646797.744147093,2024-09-04 07:16:19.760874,10,19
LOAN000637,CUST000354,Property,146168063,0.08093757178904187,156,0.9,1517682.8456442694,2025-03-15 07:16:19.760874,5,24
LOAN000638,CUST000544,Auto,139769430,0.10002934742884222,42,0.7775152868089354,3958020.4075148036,2024-05-05 07:16:19.760874,4,41
LOAN000639,CUST000186,Auto,53696569,0.11114121144060077,30,0.9,2058271.9112506015,2022-09-13 07:16:19.760874,2,49
LOAN000640,CUST000858,Motorcycle,14174891,0.14856042615448256,18,0.8203339503637329,883337.5031403131,2024-06-25 07:16:19.760874,7,82
LOAN000641,CUST000257,Auto,110822480,0.10561856993895653,12,0.9,9772040.000102831,2023-09-29 07:16:19.760874,18,97
LOAN000642,CUST000224,Property,101160850,0.09605904056538281,144,0.9,1186033.1794960734,2025-01-09 07:16:19.760874,17,46
LOAN000643,CUST000472,Property,117197029,0.07281516014838883,72,0.9,2013973.2342450405,2022-06-30 07:16:19.760874,11,36
LOAN000644,CUST000491,Auto,56410475,0.08740256305456966,12,0.8029454800230095,4926387.251550354,2022-07-13 07:16:19.760874,18,10
LOAN000645,CUST000213,Auto,83156373,0.11424670533626735,36,0.9,2739186.8724210355,2024-07-25 07:16:19.760874,8,78
LOAN000646,CUST000269,Motorcycle,36308536,0.11980700078484688,18,0.8756048799479074,2213843.377741568,2023-06-26 07:16:19.760874,12,7
LOAN000647,CUST000171,Motorcycle,13159663,0.21405963371927872,24,0.8530660827313659,678844.7645716657,2022-07-01 07:16:19.760874,1,12
LOAN000648,CUST000719,Auto,51852233,0.08710208282711325,60,0.8566977627986925,1069088.9692488133,2022-12-03 07:16:19.760874,20,86
LOAN000649,CUST000772,Motorcycle,22781709,0.12644046239210285,24,0.9,1079278.9195538755,2024-10-03 07:16:19.760874,12,91
LOAN000650,CUST000456,Motorcycle,36066990,0.15472907895818955,18,0.8963355592555037,2258066.880650806,2024-06-06 07:16:19.760874,6,48
LOAN000651,CUST000716,Auto,51485637,0.1235441757483383,24,0.9,2432137.9027979868,2023-12-21 07:16:19.760874,3,37
LOAN000652,CUST000737,Auto,58638098,0.11799558406652627,18,0.8097234954794802,3570413.891856775,2024-06-03 07:16:19.760874,5,75
LOAN000653,CUST000135,Motorcycle,10952766,0.14098291828244253,24,0.8423452828531464,526382.6037582626,2025-01-05 07:16:19.760874,14,36
LOAN000654,CUST000966,Auto,86110390,0.10438617826264109,42,0.888813185205732,2456339.8583232407,2023-09-30 07:16:19.760874,12,60
LOAN000655,CUST000821,Property,221426461,0.08998772968859851,114,0.9,2896297.657180425,2022-04-15 07:16:19.760874,13,77
LOAN000656,CUST000202,Motorcycle,11765564,0.11144736090400421,30,0.8723697194859734,451160.9876754668,2023-08-09 07:16:19.760874,13,96
LOAN000657,CUST000185,Motorcycle,36335568,0.17090855159465895,24,0.9,1798099.4030324519,2023-08-28 07:16:19.760874,17,8
LOAN000658,CUST000120,Property,104328479,0.07362628982028835,162,0.9,1018044.2841043425,2024-05-02 07:16:19.760874,15,7
LOAN000659,CUST000135,Property,145598909,0.0890678426667543,144,0.8849866738280934,1649325.8682290548,2024-10-27 07:16:19.760874,6,43
LOAN000660,CUST000750,Auto,75983074,0.10761040610632606,54,0.9,1781352.4203573847,2023-01-11 07:16:19.760874,12,58
LOAN000661,CUST000462,Auto,65858978,0.08951559571764266,18,0.9,3923579.042162519,2024-05-04 07:16:19.760874,2,81
LOAN000662,CUST000784,Motorcycle,40324962,0.13472803830126245,12,0.7195917760971744,3610666.8548902543,2023-03-15 07:16:19.760874,4,86
LOAN000663,CUST000749,Motorcycle,34740277,0.10744897200705462,18,0.8870856818435754,2098334.5397633985,2023-08-05 07:16:19.760874,20,46
LOAN000664,CUST000598,Auto,112715836,0.10782380317652503,12,0.9,9950574.490627427,2023-10-28 07:16:19.760874,12,34
LOAN000665,CUST000686,Property,105758118,0.08861844207059999,174,0.9,1081684.6936998828,2022-04-18 07:16:19.760874,3,84
LOAN000666,CUST000018,Auto,58336075,0.10459145282148506,60,0.8601766206367867,1252689.467759095,2022-07-23 07:16:19.760874,17,72
LOAN000667,CUST000313,Auto,56683228,0.10509412186030563,30,0.8371348394313387,2156723.386295294,2023-11-05 07:16:19.760874,6,22
LOAN000668,CUST000634,Auto,142199072,0.08619921428014765,42,0.8694265339760869,3934115.4291505045,2022-12-07 07:16:19.760874,17,91
LOAN000669,CUST000010,Motorcycle,14336479,0.13625182478118628,12,0.7133874662857376,1284704.1268434823,2024-10-10 07:16:19.760874,17,98
LOAN000670,CUST000030,Motorcycle,6018414,0.12386580152751758,30,0.9,234301.26937371006,2024-08-07 07:16:19.760874,11,21
LOAN000671,CUST000849,Auto,56888091,0.07831742864712404,36,0.9,1778253.6383381207,2022-03-21 07:16:19.760874,7,15
LOAN000672,CUST000684,Auto,76212005,0.11468851705619335,42,0.9,2211607.659358988,2023-04-17 07:16:19.760874,2,5
LOAN000673,CUST000263,Auto,76177488,0.07840194114216525,36,0.8948681023549785,2381513.6644923845,2023-01-19 07:16:19.760874,19,17
LOAN000674,CUST000689,Motorcycle,9971240,0.10942029558046051,18,0.8915758908476091,603177.6114818194,2023-08-31 07:16:19.760874,2,72
LOAN000675,CUST000794,Auto,62540064,0.09546675592552001,24,0.9,2872838.8375048437,2023-08-29 07:16:19.760874,13,19
LOAN000676,CUST000308,Property,115933229,0.06710323902038945,162,0.9,1089934.6528314925,2024-11-08 07:16:19.760874,16,5
LOAN000677,CUST000033,Auto,173825655,0.11338816429567633,42,0.8469300968648427,5033393.560395475,2024-01-19 07:16:19.760874,17,23
LOAN000678,CUST000929,Property,150869634,0.07991639212728543,96,0.9,2132154.5635083695,2023-03-06 07:16:19.760874,11,83
LOAN000679,CUST000345,Auto,52486862,0.1002209398487778,12,0.832178884744239,4614968.398273358,2024-06-06 07:16:19.760874,9,14
LOAN000680,CUST000100,Motorcycle,26294676,0.14758379026125087,36,0.8922231586269569,908405.3970897804,2022-10-14 07:16:19.760874,9,10
LOAN000681,CUST000484,Auto,54109418,0.13321065074815722,18,0.9,3333004.616152922,2024-11-01 07:16:19.760874,14,31
LOAN000682,CUST000771,Auto,89863716,0.11210266031517899,42,0.8709313651394144,2596591.2893805904,2022-10-10 07:16:19.760874,13,13
LOAN000683,CUST000220,Property,115334477,0.07638672146636237,90,0.8945265657700479,1687403.7771715082,2023-12-04 07:16:19.760874,11,22
LOAN000684,CUST000267,Property,124743012,0.07501058768508824,66,0.8894110880212152,2312473.019269146,2024-03-09 07:16:19.760874,12,37
LOAN000685,CUST000242,Motorcycle,48802063,0.12496985440252012,12,0.8492560672941165,4347358.556228738,2023-12-15 07:16:19.760874,3,39
LOAN000686,CUST000991,Motorcycle,30280903,0.1488559629352608,24,0.7066683922866215,1466574.105977259,2025-01-21 07:16:19.760874,1,10
LOAN000687,CUST000194,Motorcycle,49394604,0.15747469324630362,12,0.8827745935519177,4475714.134405224,2024-07-24 07:16:19.760874,8,31
LOAN000688,CUST000564,Property,104194779,0.08818405399849435,150,0.8681081569348492,1148736.2786031654,2023-07-08 07:16:19.760874,19,43
LOAN000689,CUST000924,Auto,108879306,0.11261727517675044,36,0.7776545778840717,3578078.9468812174,2023-01-11 07:16:19.760874,13,99
LOAN000690,CUST000147,Motorcycle,18466562,0.14056195657673853,18,0.9,1143846.7420733785,2023-09-27 07:16:19.760874,7,77
LOAN000691,CUST000971,Motorcycle,45599912,0.15103181385922748,12,0.8021828824674435,4117991.6079393425,2022-07-04 07:16:19.760874,13,94
LOAN000692,CUST000948,Auto,222385795,0.11805562137202308,42,0.8132029114964175,6489569.711288216,2022-07-25 07:16:19.760874,6,98
LOAN000693,CUST000880,Property,113155820,0.07457490092285267,162,0.7974829317502942,1110119.1775054606,2023-06-21 07:16:19.760874,3,36
LOAN000694,CUST000213,Auto,59384133,0.08143824769877452,42,0.9,1629733.6211637035,2022-04-26 07:16:19.760874,6,35
LOAN000695,CUST000630,Auto,55874796,0.11105084634129432,24,0.7556780012213459,2606930.313474442,2022-10-03 07:16:19.760874,3,68
LOAN000696,CUST000763,Motorcycle,21236307,0.14438503356408416,30,0.9,847509.3596871839,2023-03-11 07:16:19.760874,13,55
LOAN000697,CUST000986,Motorcycle,24816163,0.1612728728505249,12,0.8393870963454523,2253086.8283865913,2022-03-26 07:16:19.760874,13,68
LOAN000698,CUST000180,Auto,209527380,0.07144255133682803,36,0.8723682772871153,6483425.693458276,2023-08-20 07:16:19.760874,13,47
LOAN000699,CUST000768,Auto,111981155,0.10461396863843073,48,0.8967054780583622,2865008.8205954456,2022-09-29 07:16:19.760874,1,6
LOAN000700,CUST000340,Property,104865448,0.07364368384138402,150,0.7992815729484096,1071564.6667457279,2023-01-29 07:16:19.760874,8,28
LOAN000701,CUST000177,Auto,55254405,0.12247546216697207,54,0.9,1336055.180486004,2025-01-07 07:16:19.760874,5,30
LOAN000702,CUST000417,Motorcycle,34437574,0.12774470516974573,36,0.8570222253621622,1156600.5795254163,2025-03-09 07:16:19.760874,20,27
LOAN000703,CUST000795,Motorcycle,34526526,0.1513065113229599,30,0.88597886933544,1389400.1561710155,2023-02-25 07:16:19.760874,17,69
LOAN000704,CUST000458,Motorcycle,27435614,0.21219043209010569,12,0.9,2557518.659172855,2023-11-10 07:16:19.760874,9,39
LOAN000705,CUST000530,Property,138562973,0.08448006999654002,108,0.9,1836252.2739529933,2025-01-24 07:16:19.760874,13,35
LOAN000706,CUST000995,Motorcycle,9947610,0.13420194815134617,24,0.8430233276900206,474893.23165378376,2023-11-29 07:16:19.760874,13,44
LOAN000707,CUST000397,Motorcycle,45017845,0.13606794655770266,30,0.9,1778676.4273192668,2024-06-18 07:16:19.760874,5,15
LOAN000708,CUST000610,Motorcycle,44770417,0.1193405502795707,12,0.9,3976416.299620157,2022-11-09 07:16:19.760874,14,83
LOAN000709,CUST000367,Motorcycle,7825657,0.1470715536330464,24,0.820513121196231,378351.9609651059,2025-03-16 07:16:19.760874,11,94
LOAN000710,CUST000392,Motorcycle,33582508,0.14714029655729044,12,0.8645086177768523,3026570.695649939,2023-06-09 07:16:19.760874,14,32
LOAN000711,CUST000696,Property,239689307,0.08236568893413224,132,0.8294896553385461,2766783.2210940244,2023-11-19 07:16:19.760874,7,29
LOAN000712,CUST000935,Auto,59312985,0.10732460975249998,54,0.9,1389706.121251701,2022-03-27 07:16:19.760874,17,63
LOAN000713,CUST000535,Auto,63420175,0.09575691841565644,54,0.8352401851079239,1450210.9065974315,2023-06-24 07:16:19.760874,4,6
LOAN000714,CUST000770,Auto,63622927,0.09049030517621115,60,0.8573782534661158,1322221.8086172526,2024-12-13 07:16:19.760874,10,90
LOAN000715,CUST000083,Auto,54044161,0.11107254818716464,48,0.9,1399616.2091850797,2022-07-31 07:16:19.760874,10,27
LOAN000716,CUST000210,Auto,56310657,0.13725738242800356,54,0.9,1403544.9360777014,2023-04-08 07:16:19.760874,15,99
LOAN000717,CUST000494,Property,100176451,0.09250509549064798,174,0.8841916573781929,1047593.6396932548,2022-05-14 07:16:19.760874,20,28
LOAN000718,CUST000019,Motorcycle,20804340,0.17392439590855288,36,0.7961721869988562,745801.1424415079,2024-12-06 07:16:19.760874,12,5
LOAN000719,CUST000253,Motorcycle,21619857,0.14727540499873842,12,0.8955180684706204,1948593.3203604124,2022-08-04 07:16:19.760874,9,41
LOAN000720,CUST000510,Motorcycle,7547110,0.11044201918614394,30,0.9,289045.02460245555,2023-09-05 07:16:19.760874,3,56
LOAN000721,CUST000015,Property,139490336,0.06220784612670405,126,0.9,1510475.1945535683,2022-08-10 07:16:19.760874,15,54
LOAN000722,CUST000263,Motorcycle,13304077,0.13109303779060683,24,0.8079522348074644,633183.3244483221,2024-08-04 07:16:19.760874,12,80
LOAN000723,CUST000506,Property,103922684,0.07242210152178119,114,0.8122978146689582,1263519.7692009218,2024-01-04 07:16:19.760874,15,18
LOAN000724,CUST000561,Auto,190602326,0.09873862445787267,36,0.9,6138919.479430666,2022-05-14 07:16:19.760874,1,77
LOAN000725,CUST000925,Property,104368764,0.05830351917815445,126,0.9,1109526.3677745003,2023-11-29 07:16:19.760874,15,43
LOAN000726,CUST000641,Motorcycle,20591048,0.16468893794070455,30,0.9,841967.192698529,2025-01-12 07:16:19.760874,11,89
LOAN000727,CUST000412,Auto,78358228,0.05,60,0.8455815089653771,1478716.4285186839,2023-09-12 07:16:19.760874,5,74
LOAN000728,CUST000928,Motorcycle,40505219,0.16267885851577696,18,0.7709155371331606,2551145.0284338775,2023-06-09 07:16:19.760874,7,29
LOAN000729,CUST000787,Motorcycle,29231418,0.15513561431236988,24,0.8246508310028826,1424476.3545893868,2024-08-09 07:16:19.760874,12,10
LOAN000730,CUST000197,Auto,78905005,0.1213889477624838,30,0.8814382187280279,3062592.721873091,2023-12-18 07:16:19.760874,20,6
LOAN000731,CUST000127,Motorcycle,33194584,0.15232149830502165,30,0.8492928700667606,1337426.317028864,2023-11-20 07:16:19.760874,6,80
LOAN000732,CUST000675,Auto,56084992,0.10143076324901207,12,0.9,4934494.707007414,2024-07-03 07:16:19.760874,3,89
LOAN000733,CUST000549,Auto,126862398,0.11456888065989242,48,0.8489111236357065,3307044.1362226014,2024-05-07 07:16:19.760874,10,4
LOAN000734,CUST000791,Property,172468302,0.09096613183462053,168,0.8327739889523853,1818837.6066531793,2024-07-03 07:16:19.760874,4,34
LOAN000735,CUST000741,Motorcycle,22646296,0.16136615657067824,36,0.9,797704.854618733,2023-08-11 07:16:19.760874,13,83
LOAN000736,CUST000622,Property,147379462,0.07692422610436256,162,0.8136504354383374,1465118.2261035745,2024-06-08 07:16:19.760874,19,33
LOAN000737,CUST000987,Motorcycle,46483415,0.1582561348419115,12,0.8253896749237017,4213645.111235644,2023-10-04 07:16:19.760874,5,4
LOAN000738,CUST000526,Auto,193416649,0.10025151539200629,30,0.8591835424764829,7315618.326148629,2022-12-09 07:16:19.760874,18,44
LOAN000739,CUST000108,Motorcycle,26224376,0.1322935616339853,24,0.8794642801616139,1249581.6548313878,2022-03-29 07:16:19.760874,1,98
LOAN000740,CUST000829,Motorcycle,28977118,0.12840326913831784,24,0.8691943383149177,1375452.7352120385,2023-01-15 07:16:19.760874,16,76
LOAN000741,CUST000251,Property,105835392,0.09144158471791915,150,0.8017493290117869,1186416.9770531072,2024-06-01 07:16:19.760874,16,31
LOAN000742,CUST000778,Auto,59985937,0.1271655147039238,54,0.8091824534071226,1464558.0829781147,2025-02-27 07:16:19.760874,16,80
LOAN000743,CUST000957,Property,441004254,0.08663273381264477,66,0.9,8423357.747394275,2022-06-26 07:16:19.760874,19,66
LOAN000744,CUST000698,Property,175566617,0.0705010093082043,180,0.8710088219633164,1582964.1162288678,2023-11-02 07:16:19.760874,16,58
LOAN000745,CUST000588,Motorcycle,12225101,0.16378523299915984,36,0.9,432086.3722225831,2025-01-19 07:16:19.760874,1,60
LOAN000746,CUST000454,Property,101894339,0.08804238294682674,132,0.8660086947642973,1207748.9710946062,2023-03-11 07:16:19.760874,20,2
LOAN000747,CUST000366,Auto,56559173,0.09784270003014109,54,0.9,1299033.5624502178,2024-10-02 07:16:19.760874,20,36
LOAN000748,CUST000355,Property,107902762,0.08308972399514832,108,0.9,1422096.794967428,2022-03-30 07:16:19.760874,10,70
LOAN000749,CUST000632,Motorcycle,13934858,0.22524918819169687,30,0.9,611723.3733817422,2022-06-08 07:16:19.760874,2,60
LOAN000750,CUST000753,Auto,138573320,0.1485235600768355,60,0.8940466911739523,3285919.8850381756,2022-03-25 07:16:19.760874,14,23
LOAN000751,CUST000679,Property,154226366,0.08923675213299521,174,0.8105491444047552,1583019.9886530545,2023-03-27 07:16:19.760874,8,47
LOAN000752,CUST000195,Motorcycle,22929132,0.15020171496398546,36,0.9,795072.4072846936,2023-07-13 07:16:19.760874,6,46
LOAN000753,CUST000487,Motorcycle,26804231,0.1561664837655774,12,0.7294887350092952,2427110.981255992,2022-10-27 07:16:19.760874,3,80
LOAN000754,CUST000792,Motorcycle,23589171,0.1877794973968515,12,0.8960992782036284,2171398.2006671866,2023-08-16 07:16:19.760874,16,44
LOAN000755,CUST000468,Auto,59117284,0.09969269104706519,30,0.8692332426312832,2234463.2758501167,2025-03-07 07:16:19.760874,17,19
LOAN000756,CUST000529,Motorcycle,34881017,0.15266300057563365,12,0.9,3152686.516078535,2022-10-26 07:16:19.760874,12,49
LOAN000757,CUST000773,Property,218739846,0.0949116640428018,132,0.8398982434295683,2675999.253337739,2023-03-03 07:16:19.760874,19,88
LOAN000758,CUST000658,Auto,131932578,0.057519458482422986,30,0.8355808403002853,4732036.866381722,2022-11-02 07:16:19.760874,20,58
LOAN000759,CUST000408,Auto,166280869,0.11044890421853389,60,0.8446465282986211,3619072.6875015064,2023-01-03 07:16:19.760874,3,91
LOAN000760,CUST000891,Auto,50987058,0.13096016441637387,60,0.8603993153240186,1162619.8984845548,2023-01-06 07:16:19.760874,13,7
LOAN000761,CUST000165,Motorcycle,13514405,0.18919177524410638,30,0.9,568858.0872582182,2024-06-06 07:16:19.760874,16,94
LOAN000762,CUST000996,Motorcycle,8202955,0.09721951533649113,36,0.8946755669758218,263616.745675227,2024-10-30 07:16:19.760874,11,41
LOAN000763,CUST000114,Motorcycle,10896675,0.18884096542913859,24,0.8336614559471598,548672.9021484895,2023-04-11 07:16:19.760874,20,78
LOAN000764,CUST000015,Property,129672566,0.0850343410784691,96,0.8035772259550549,1866492.9311122121,2023-11-24 07:16:19.760874,16,15
LOAN000765,CUST000886,Motorcycle,45760782,0.18034013866445045,30,0.8415108424289739,1906207.5252734085,2023-03-20 07:16:19.760874,20,76
LOAN000766,CUST000245,Auto,143015031,0.10874577822341533,36,0.887428836576605,4673638.78467986,2024-01-06 07:16:19.760874,2,53
LOAN000767,CUST000732,Property,124650301,0.07009345922500762,108,0.8577838735844486,1559501.273507255,2023-01-03 07:16:19.760874,4,93
LOAN000768,CUST000813,Motorcycle,41168972,0.1834158719394666,30,0.733343930696305,1721167.84479687,2022-09-24 07:16:19.760874,4,23
LOAN000769,CUST000857,Motorcycle,36571970,0.09134234522725283,18,0.8047226357952552,2181855.00953954,2024-09-22 07:16:19.760874,17,77
LOAN000770,CUST000991,Motorcycle,38170623,0.17919642318402257,12,0.7252999670681339,3498022.840993541,2024-09-28 07:16:19.760874,1,73
LOAN000771,CUST000293,Property,139530424,0.07407008005952674,60,0.8046520365728647,2789741.7723011645,2024-12-01 07:16:19.760874,1,88
LOAN000772,CUST000711,Motorcycle,40397587,0.10016386784448232,24,0.9,1864449.230275293,2023-03-29 07:16:19.760874,5,94
LOAN000773,CUST000111,Auto,228635425,0.08062689735405795,54,0.9,5062478.212698975,2024-04-17 07:16:19.760874,12,65
LOAN000774,CUST000406,Motorcycle,26074593,0.15038075292338124,12,0.9,2353917.2567362553,2022-10-22 07:16:19.760874,6,60
LOAN000775,CUST000844,Auto,265604385,0.09005639781643696,36,0.7382743451385383,8446845.619020507,2025-02-17 07:16:19.760874,6,10
LOAN000776,CUST000370,Auto,70296655,0.08307203388444626,24,0.9,3189185.655526505,2022-09-29 07:16:19.760874,17,58
LOAN000777,CUST000581,Motorcycle,26128076,0.15069555633403547,18,0.8742810927067097,1630849.8893407092,2022-08-29 07:16:19.760874,13,47
LOAN000778,CUST000495,Auto,53843390,0.1170561180111355,24,0.9,2527199.4196706275,2022-12-20 07:16:19.760874,8,15
LOAN000779,CUST000642,Auto,71109197,0.09546101860913948,54,0.886779215348781,1625016.4251120249,2023-03-18 07:16:19.760874,12,9
LOAN000780,CUST000973,Auto,71642401,0.07431007442895755,30,0.8414221763631561,2624132.644413331,2024-05-02 07:16:19.760874,15,13
LOAN000781,CUST000053,Motorcycle,25998546,0.17809140403849866,30,0.8801731373221279,1080119.154198658,2023-07-12 07:16:19.760874,19,23
LOAN000782,CUST000562,Property,127581918,0.07119708441030724,108,0.8476672802593819,1603321.3382967464,2024-02-06 07:16:19.760874,20,33
LOAN000783,CUST000860,Property,164897380,0.07965833369109748,168,0.8283163942432239,1631460.5394003282,2023-06-22 07:16:19.760874,17,9
LOAN000784,CUST000473,Auto,55937235,0.07983541651090244,54,0.8060129375711316,1236471.4857132363,2023-09-09 07:16:19.760874,9,3
LOAN000785,CUST000073,Motorcycle,24040104,0.1467415003518497,30,0.8754328424141423,962126.0045518065,2024-11-17 07:16:19.760874,18,94
LOAN000786,CUST000549,Property,153063763,0.07801653664081942,66,0.8471094695492597,2859601.7421701318,2022-06-12 07:16:19.760874,2,73
LOAN000787,CUST000330,Auto,74712270,0.0896131737823774,30,0.8848895816056049,2789032.1668549795,2022-11-17 07:16:19.760874,11,25
LOAN000788,CUST000155,Motorcycle,10162054,0.1463020231413897,18,0.8849127100345249,632190.4115293018,2024-08-15 07:16:19.760874,20,88
LOAN000789,CUST000845,Motorcycle,32225137,0.12221282662234347,36,0.8753342253273892,1073744.7195037315,2024-01-05 07:16:19.760874,17,96
LOAN000790,CUST000515,Auto,150835773,0.10211775735186143,54,0.7684325096886663,3495691.2809817432,2022-06-15 07:16:19.760874,18,71
LOAN000791,CUST000930,Property,111777650,0.07301777777526249,138,0.8963573194497475,1199422.0555643267,2024-03-30 07:16:19.760874,15,36
LOAN000792,CUST000807,Property,266389420,0.07250893303209756,120,0.8016137024001979,3127562.951250311,2024-11-28 07:16:19.760874,7,89
LOAN000793,CUST000694,Auto,70839822,0.15789368260946668,18,0.8743196812017299,4445688.884088134,2023-07-03 07:16:19.760874,16,20
LOAN000794,CUST000005,Auto,70484773,0.11345053918776668,30,0.9,2709425.7213924397,2023-05-09 07:16:19.760874,1,81
LOAN000795,CUST000424,Auto,259720270,0.12605856843891622,24,0.813813677149008,12299547.25820727,2025-02-26 07:16:19.760874,18,54
LOAN000796,CUST000195,Auto,56403449,0.11180454363554901,12,0.9,4989779.271505365,2024-01-30 07:16:19.760874,8,100
LOAN000797,CUST000909,Motorcycle,7213504,0.09799289314735639,36,0.7592486090720638,232080.3295172464,2025-03-10 07:16:19.760874,7,90
LOAN000798,CUST000177,Motorcycle,19373326,0.1477502609636622,36,0.8680278322180203,669450.3022045607,2024-09-03 07:16:19.760874,2,19
LOAN000799,CUST000282,Auto,51888857,0.13207732134535732,36,0.9,1753537.0045889865,2023-11-10 07:16:19.760874,12,60
LOAN000800,CUST000510,Property,102653640,0.08566280196772195,162,0.9,1071183.2338743496,2024-05-03 07:16:19.760874,16,37
LOAN000801,CUST000261,Auto,95823115,0.10898216181380774,54,0.8951165075529806,2252938.593841033,2024-09-05 07:16:19.760874,9,3
LOAN000802,CUST000209,Auto,69140803,0.09278161354013433,36,0.9,2207620.939849887,2023-07-15 07:16:19.760874,20,92
LOAN000803,CUST000592,Auto,72734279,0.09041702371390518,48,0.9,1811436.2211576973,2022-09-04 07:16:19.760874,11,86
LOAN000804,CUST000083,Motorcycle,27184659,0.13461077268096563,18,0.8682259662872571,1676285.759054221,2022-08-13 07:16:19.760874,15,19
LOAN000805,CUST000056,Motorcycle,44944612,0.17955239308465823,36,0.9,1623846.3747680697,2023-06-01 07:16:19.760874,3,53
LOAN000806,CUST000374,Auto,65365108,0.08249816489249956,36,0.9,2055846.2904082972,2024-08-23 07:16:19.760874,13,46
LOAN000807,CUST000722,Auto,141149275,0.1597977868741412,60,0.9,3430959.774342815,2022-08-26 07:16:19.760874,13,80
LOAN000808,CUST000544,Property,157933691,0.08714283976101375,60,0.9,3256586.867202452,2024-06-10 07:16:19.760874,2,56
LOAN000809,CUST000419,Property,111734324,0.10726826794661976,60,0.8211596914608988,2414180.6684111804,2023-04-25 07:16:19.760874,6,70
