loan_id,payment_date,mob,amount_due,amount_paid,payment_status,dpd
LOAN000981,2023-07-03,2,1462833.7474556072,1368454.353819638,Partial,3
LOAN000981,2023-08-02,3,1462833.7474556072,1462833.7474556072,Paid,0
LOAN000982,2024-06-11,1,1889117.313843027,1889117.313843027,Paid,0
LOAN000982,2024-07-11,2,1889117.313843027,1889117.313843027,Paid,0
LOAN000982,2024-08-10,3,1889117.313843027,1889117.313843027,Paid,0
LOAN000983,2025-03-21,1,3524611.106481754,3524611.106481754,Paid,0
LOAN000983,2025-04-20,2,3524611.106481754,3524611.106481754,Paid,0
LOAN000983,2025-05-20,3,3524611.106481754,3329356.6313325176,Partial,8
LOAN000984,2023-01-04,1,1994687.7382823715,1994687.7382823715,Paid,0
LOAN000984,2023-02-03,2,1994687.7382823715,985998.5364576768,Partial,59
LOAN000984,2023-03-05,3,1994687.7382823715,651901.7624626464,Partial,78
LOAN000985,2024-04-30,1,5124242.588520475,5124242.588520475,Paid,0
LOAN000985,2024-05-30,2,5124242.588520475,3862912.4356717593,Partial,3
LOAN000985,2024-06-29,3,5124242.588520475,4840384.51431426,Partial,7
LOAN000986,2023-10-15,1,3037965.6785075204,3037965.6785075204,Paid,0
LOAN000986,2023-11-14,2,3037965.6785075204,3037965.6785075204,Paid,0
LOAN000986,2023-12-14,3,3037965.6785075204,3037965.6785075204,Paid,0
LOAN000987,2023-05-11,1,2148457.503357374,2148457.503357374,Paid,0
LOAN000987,2023-06-10,2,2148457.503357374,2148457.503357374,Paid,0
LOAN000987,2023-07-10,3,2148457.503357374,2148457.503357374,Paid,0
LOAN000988,2022-05-04,1,4678697.697109108,4342708.244907093,Partial,29
LOAN000988,2022-06-03,2,4678697.697109108,4476058.08238692,Partial,28
LOAN000988,2022-07-03,3,4678697.697109108,4629267.851647891,Partial,20
LOAN000989,2024-02-09,1,4161902.617782459,4161902.617782459,Paid,0
LOAN000989,2024-03-10,2,4161902.617782459,4161902.617782459,Paid,0
LOAN000989,2024-04-09,3,4161902.617782459,4161902.617782459,Paid,0
LOAN000990,2022-07-29,1,5053974.929930781,5053974.929930781,Paid,0
LOAN000990,2022-08-28,2,5053974.929930781,5053974.929930781,Paid,0
LOAN000990,2022-09-27,3,5053974.929930781,5053974.929930781,Paid,0
LOAN000991,2024-11-24,1,1219864.3774751471,1219864.3774751471,Paid,0
LOAN000991,2024-12-24,2,1219864.3774751471,1219864.3774751471,Paid,0
LOAN000991,2025-01-23,3,1219864.3774751471,908618.2907194446,Partial,1
LOAN000992,2024-11-04,1,4320382.758293793,4320382.758293793,Paid,0
LOAN000992,2024-12-04,2,4320382.758293793,4320382.758293793,Paid,0
LOAN000992,2025-01-03,3,4320382.758293793,4320382.758293793,Paid,0
LOAN000993,2022-05-13,1,362381.1864406841,336837.65390851937,Partial,13
LOAN000993,2022-06-12,2,362381.1864406841,199733.0292901649,Partial,46
LOAN000993,2022-07-12,3,362381.1864406841,217860.67160429436,Partial,70
LOAN000994,2022-05-06,1,1282577.2505513148,1282577.2505513148,Paid,0
LOAN000994,2022-06-05,2,1282577.2505513148,1282577.2505513148,Paid,0
LOAN000994,2022-07-05,3,1282577.2505513148,1282577.2505513148,Paid,0
LOAN000995,2023-11-09,1,650326.0351138116,650326.0351138116,Paid,0
LOAN000995,2023-12-09,2,650326.0351138116,650326.0351138116,Paid,0
LOAN000995,2024-01-08,3,650326.0351138116,500635.31775901245,Partial,8
LOAN000996,2025-01-29,1,3104582.718497901,2761101.127728957,Partial,12
LOAN000996,2025-02-28,2,3104582.718497901,2598586.723876713,Partial,22
LOAN000996,2025-03-30,3,3104582.718497901,1417448.6553006882,Partial,40
LOAN000997,2024-07-27,1,1186527.6708188707,1121178.3380640189,Partial,29
LOAN000997,2024-08-26,2,1186527.6708188707,1186527.6708188707,Paid,0
LOAN000997,2024-09-25,3,1186527.6708188707,1186527.6708188707,Paid,0
LOAN000998,2025-02-17,1,2697069.7864759453,2697069.7864759453,Paid,0
LOAN000998,2025-03-19,2,2697069.7864759453,2697069.7864759453,Paid,0
LOAN000998,2025-04-18,3,2697069.7864759453,1979197.4871198565,Partial,1
LOAN000999,2025-02-16,1,6128677.756717056,6128677.756717056,Paid,0
LOAN000999,2025-03-18,2,6128677.756717056,6128677.756717056,Paid,0
LOAN000999,2025-04-17,3,6128677.756717056,6128677.756717056,Paid,0
LOAN001000,2022-09-28,1,1598848.5075198456,1598848.5075198456,Paid,0
LOAN001000,2022-10-28,2,1598848.5075198456,1249372.2772692624,Partial,6
LOAN001000,2022-11-27,3,1598848.5075198456,1147868.4600672778,Partial,6
LOAN001001,2024-09-06,1,1338927.203357593,1338927.203357593,Paid,0
LOAN001001,2024-10-06,2,1338927.203357593,1338927.203357593,Paid,0
LOAN001001,2024-11-05,3,1338927.203357593,1338927.203357593,Paid,0
LOAN001002,2024-07-31,1,1992388.5187898416,1992388.5187898416,Paid,0
LOAN001002,2024-08-30,2,1992388.5187898416,1992388.5187898416,Paid,0
LOAN001002,2024-09-29,3,1992388.5187898416,1659959.9836221351,Partial,1
LOAN001003,2024-08-22,1,3180490.601725713,3180490.601725713,Paid,0
LOAN001003,2024-09-21,2,3180490.601725713,2886541.6159745962,Partial,24
LOAN001003,2024-10-21,3,3180490.601725713,1592866.1989988436,Partial,54
LOAN001004,2025-03-22,1,12054611.042728698,8564488.743151342,Partial,7
LOAN001004,2025-04-21,2,12054611.042728698,4196461.137620039,Partial,36
LOAN001004,2025-05-21,3,12054611.042728698,5868924.560914677,Partial,39
LOAN001005,2024-12-13,1,4383061.528465226,4383061.528465226,Paid,0
LOAN001005,2025-01-12,2,4383061.528465226,3511372.483464907,Partial,28
LOAN001005,2025-02-11,3,4383061.528465226,1123411.2091652951,Partial,44
LOAN001006,2023-12-02,1,601505.015354547,573866.3013587553,Partial,24
LOAN001006,2024-01-01,2,601505.015354547,476963.2018418017,Partial,27
LOAN001006,2024-01-31,3,601505.015354547,548573.8772696652,Partial,21
LOAN001007,2022-12-29,1,1825639.2014427627,1659182.8735727554,Partial,27
LOAN001007,2023-01-28,2,1825639.2014427627,1704086.4775473739,Partial,25
LOAN001007,2023-02-27,3,1825639.2014427627,188676.70696378945,Partial,34
LOAN001008,2022-06-24,1,1552276.0768499353,1402829.0896121326,Partial,4
LOAN001008,2022-07-24,2,1552276.0768499353,1552276.0768499353,Paid,0
LOAN001008,2022-08-23,3,1552276.0768499353,1552276.0768499353,Paid,0
LOAN001009,2024-10-22,1,2915416.908311091,2915416.908311091,Paid,0
LOAN001009,2024-11-21,2,2915416.908311091,2915416.908311091,Paid,0
LOAN001009,2024-12-21,3,2915416.908311091,2473297.401143559,Partial,9
LOAN001010,2023-12-23,1,1477451.9429539617,1384184.0724798823,Partial,2
LOAN001010,2024-01-22,2,1477451.9429539617,1131855.0280307608,Partial,9
LOAN001010,2024-02-21,3,1477451.9429539617,1168721.0664748866,Partial,8
LOAN001011,2024-12-17,1,1519810.6833694277,1311925.0579406843,Partial,17
LOAN001011,2025-01-16,2,1519810.6833694277,1519810.6833694277,Paid,0
LOAN001011,2025-02-15,3,1519810.6833694277,1519810.6833694277,Paid,0
LOAN001012,2023-12-12,1,1090141.0343010463,1090141.0343010463,Paid,0
LOAN001012,2024-01-11,2,1090141.0343010463,1090141.0343010463,Paid,0
LOAN001012,2024-02-10,3,1090141.0343010463,868469.9327905943,Partial,8
LOAN001013,2025-03-19,1,1212914.2675743713,678427.2170909202,Partial,43
LOAN001013,2025-04-18,2,1212914.2675743713,509553.59669971943,Partial,49
LOAN001013,2025-05-18,3,1212914.2675743713,705555.4493284528,Partial,51
LOAN001014,2023-05-07,1,5478568.76189005,5478568.76189005,Paid,0
LOAN001014,2023-06-06,2,5478568.76189005,5478568.76189005,Paid,0
LOAN001014,2023-07-06,3,5478568.76189005,4633214.440343519,Partial,1
LOAN001015,2024-12-09,1,1011598.7044180745,1011598.7044180745,Paid,0
LOAN001015,2025-01-08,2,1011598.7044180745,1011598.7044180745,Paid,0
LOAN001015,2025-02-07,3,1011598.7044180745,856129.0738963971,Partial,5
LOAN001016,2023-08-16,1,2780990.506658431,2780990.506658431,Paid,0
LOAN001016,2023-09-15,2,2780990.506658431,2780990.506658431,Paid,0
LOAN001016,2023-10-15,3,2780990.506658431,2491587.5182767115,Partial,8
LOAN001017,2022-05-27,1,1875356.9811452017,1875356.9811452017,Paid,0
LOAN001017,2022-06-26,2,1875356.9811452017,1875356.9811452017,Paid,0
LOAN001017,2022-07-26,3,1875356.9811452017,1638781.509065211,Partial,3
LOAN001018,2022-04-29,1,457836.6597449945,180019.75632974113,Partial,35
LOAN001018,2022-05-29,2,457836.6597449945,457836.6597449945,Paid,0
LOAN001018,2022-06-28,3,457836.6597449945,457836.6597449945,Paid,0
LOAN001019,2024-01-02,1,1559806.151394978,1559806.151394978,Paid,0
LOAN001019,2024-02-01,2,1559806.151394978,1132512.330938155,Partial,14
LOAN001019,2024-03-02,3,1559806.151394978,1377011.0856782063,Partial,18
LOAN001020,2023-06-01,1,1888966.961260431,1598414.9515312363,Partial,14
LOAN001020,2023-07-01,2,1888966.961260431,1888966.961260431,Paid,0
LOAN001020,2023-07-31,3,1888966.961260431,1888966.961260431,Paid,0
LOAN001021,2022-08-04,1,218394.78691035957,218394.78691035957,Paid,0
LOAN001021,2022-09-03,2,218394.78691035957,218394.78691035957,Paid,0
LOAN001021,2022-10-03,3,218394.78691035957,218394.78691035957,Paid,0
LOAN001022,2022-07-11,1,598347.1561258736,178633.00011635153,Partial,52
LOAN001022,2022-08-10,2,598347.1561258736,5653.237554344734,Partial,41
LOAN001022,2022-09-09,3,598347.1561258736,373023.3778992754,Partial,31
LOAN001023,2022-06-15,1,4379663.498432919,4379663.498432919,Paid,0
LOAN001023,2022-07-15,2,4379663.498432919,3519666.344179791,Partial,14
LOAN001023,2022-08-14,3,4379663.498432919,3625939.6081430097,Partial,18
LOAN001024,2025-02-21,1,1681469.3753161256,1681469.3753161256,Paid,0
LOAN001024,2025-03-23,2,1681469.3753161256,1681469.3753161256,Paid,0
LOAN001024,2025-04-22,3,1681469.3753161256,1681469.3753161256,Paid,0
LOAN001025,2025-01-03,1,846159.2893930187,846159.2893930187,Paid,0
LOAN001025,2025-02-02,2,846159.2893930187,846159.2893930187,Paid,0
LOAN001025,2025-03-04,3,846159.2893930187,846159.2893930187,Paid,0
LOAN001026,2024-08-03,1,3413275.5823102216,3413275.5823102216,Paid,0
LOAN001026,2024-09-02,2,3413275.5823102216,3413275.5823102216,Paid,0
LOAN001026,2024-10-02,3,3413275.5823102216,3413275.5823102216,Paid,0
LOAN001027,2023-12-14,1,570659.5766432625,570659.5766432625,Paid,0
LOAN001027,2024-01-13,2,570659.5766432625,570659.5766432625,Paid,0
LOAN001027,2024-02-12,3,570659.5766432625,570659.5766432625,Paid,0
LOAN001028,2024-12-12,1,9202374.014349045,9202374.014349045,Paid,0
LOAN001028,2025-01-11,2,9202374.014349045,9202374.014349045,Paid,0
LOAN001028,2025-02-10,3,9202374.014349045,9202374.014349045,Paid,0
LOAN001029,2022-09-30,1,1211679.8966139627,1211679.8966139627,Paid,0
LOAN001029,2022-10-30,2,1211679.8966139627,1211679.8966139627,Paid,0
LOAN001029,2022-11-29,3,1211679.8966139627,984764.8625881616,Partial,9
LOAN001030,2023-06-29,1,1338110.4849750118,1338110.4849750118,Paid,0
LOAN001030,2023-07-29,2,1338110.4849750118,1338110.4849750118,Paid,0
LOAN001030,2023-08-28,3,1338110.4849750118,1130198.9550031207,Partial,2
LOAN001031,2024-04-14,1,1095396.2491804746,1095396.2491804746,Paid,0
LOAN001031,2024-05-14,2,1095396.2491804746,1095396.2491804746,Paid,0
LOAN001031,2024-06-13,3,1095396.2491804746,1095396.2491804746,Paid,0
LOAN001032,2023-05-26,1,2180090.023880497,1499536.6135994743,Partial,52
LOAN001032,2023-06-25,2,2180090.023880497,1086023.982425876,Partial,78
LOAN001032,2023-07-25,3,2180090.023880497,1378648.1603403217,Partial,106
LOAN001033,2024-04-03,1,3412112.5195756573,2974965.7576353108,Partial,20
LOAN001033,2024-05-03,2,3412112.5195756573,2713763.340731631,Partial,24
LOAN001033,2024-06-02,3,3412112.5195756573,3317339.218137388,Partial,28
LOAN001034,2024-07-10,1,3327798.687257936,3327798.687257936,Paid,0
LOAN001034,2024-08-09,2,3327798.687257936,3327798.687257936,Paid,0
LOAN001034,2024-09-08,3,3327798.687257936,3163321.9416478956,Partial,4
LOAN001035,2024-04-09,1,1238416.726156511,1238416.726156511,Paid,0
LOAN001035,2024-05-09,2,1238416.726156511,1238416.726156511,Paid,0
LOAN001035,2024-06-08,3,1238416.726156511,1238416.726156511,Paid,0
LOAN001036,2023-10-01,1,1403962.7689146127,1403962.7689146127,Paid,0
LOAN001036,2023-10-31,2,1403962.7689146127,1142028.9328663633,Partial,5
LOAN001036,2023-11-30,3,1403962.7689146127,1371683.3310785103,Partial,13
LOAN001037,2023-02-05,1,541636.1342092885,541636.1342092885,Paid,0
LOAN001037,2023-03-07,2,541636.1342092885,541636.1342092885,Paid,0
LOAN001037,2023-04-06,3,541636.1342092885,541308.3306652982,Partial,2
LOAN001038,2025-02-04,1,6263072.850145446,6263072.850145446,Paid,0
LOAN001038,2025-03-06,2,6263072.850145446,5488833.920392412,Partial,12
LOAN001038,2025-04-05,3,6263072.850145446,5110433.676849231,Partial,26
LOAN001039,2023-07-24,1,4082888.198065719,1310527.7613782203,Partial,34
LOAN001039,2023-08-23,2,4082888.198065719,1197138.7646409548,Partial,41
LOAN001039,2023-09-22,3,4082888.198065719,2177386.65138507,Partial,42
LOAN001040,2024-01-20,1,1501118.4061702737,1000370.8159061375,Partial,31
LOAN001040,2024-02-19,2,1501118.4061702737,502761.9757113238,Partial,50
LOAN001040,2024-03-20,3,1501118.4061702737,504126.9497639204,Partial,111
LOAN001041,2022-06-01,1,1737015.9250684902,1737015.9250684902,Paid,0
LOAN001041,2022-07-01,2,1737015.9250684902,1560096.64586769,Partial,23
LOAN001041,2022-07-31,3,1737015.9250684902,460272.98146741407,Partial,63
LOAN001042,2024-09-26,1,1289169.817116221,1116919.2261538766,Partial,22
LOAN001042,2024-10-26,2,1289169.817116221,765200.1822756788,Partial,57
LOAN001042,2024-11-25,3,1289169.817116221,141971.29995506225,Partial,80
LOAN001043,2024-01-14,1,2213249.2685807967,2213249.2685807967,Paid,0
LOAN001043,2024-02-13,2,2213249.2685807967,2213249.2685807967,Paid,0
LOAN001043,2024-03-14,3,2213249.2685807967,2213249.2685807967,Paid,0
LOAN001044,2023-10-09,1,731049.5171214897,731049.5171214897,Paid,0
LOAN001044,2023-11-08,2,731049.5171214897,731049.5171214897,Paid,0
LOAN001044,2023-12-08,3,731049.5171214897,731049.5171214897,Paid,0
LOAN001045,2024-08-27,1,1549660.5816101595,1549660.5816101595,Paid,0
LOAN001045,2024-09-26,2,1549660.5816101595,1300143.896459005,Partial,19
LOAN001045,2024-10-26,3,1549660.5816101595,1375514.4915844332,Partial,28
LOAN001046,2023-09-19,1,1012983.4550521751,1012983.4550521751,Paid,0
LOAN001046,2023-10-19,2,1012983.4550521751,1012983.4550521751,Paid,0
LOAN001046,2023-11-18,3,1012983.4550521751,1012983.4550521751,Paid,0
LOAN001047,2024-03-29,1,7735063.701582206,7735063.701582206,Paid,0
LOAN001047,2024-04-28,2,7735063.701582206,7735063.701582206,Paid,0
LOAN001047,2024-05-28,3,7735063.701582206,6882387.665665037,Partial,8
LOAN001048,2022-07-16,1,2131644.591372343,2131644.591372343,Paid,0
LOAN001048,2022-08-15,2,2131644.591372343,2131644.591372343,Paid,0
LOAN001048,2022-09-14,3,2131644.591372343,2131644.591372343,Paid,0
LOAN001049,2025-02-23,1,1241568.6807959091,1241568.6807959091,Paid,0
LOAN001049,2025-03-25,2,1241568.6807959091,1241568.6807959091,Paid,0
LOAN001049,2025-04-24,3,1241568.6807959091,1241568.6807959091,Paid,0
LOAN001050,2024-02-20,1,250931.62855271544,250931.62855271544,Paid,0
LOAN001050,2024-03-21,2,250931.62855271544,250931.62855271544,Paid,0
LOAN001050,2024-04-20,3,250931.62855271544,250931.62855271544,Paid,0
LOAN001051,2024-08-29,1,1763139.114616205,568393.0921717882,Partial,59
LOAN001051,2024-09-28,2,1763139.114616205,956536.1814786925,Partial,87
LOAN001051,2024-10-28,3,1763139.114616205,1058403.4154609444,Partial,113
LOAN001052,2024-09-24,1,4754583.810569948,3537754.4301336543,Partial,3
LOAN001052,2024-10-24,2,4754583.810569948,2952775.9686930166,Partial,42
LOAN001052,2024-11-23,3,4754583.810569948,1339323.4983719017,Partial,47
LOAN001053,2023-06-14,1,1510350.578360315,781892.5792029047,Partial,35
LOAN001053,2023-07-14,2,1510350.578360315,1510350.578360315,Paid,0
LOAN001053,2023-08-13,3,1510350.578360315,1510350.578360315,Paid,0
LOAN001054,2024-09-10,1,4542468.614514983,3701257.4168764506,Partial,18
LOAN001054,2024-10-10,2,4542468.614514983,4542468.614514983,Paid,0
LOAN001054,2024-11-09,3,4542468.614514983,4542468.614514983,Paid,0
LOAN001055,2024-03-20,1,2119380.0166982077,2119380.0166982077,Paid,0
LOAN001055,2024-04-19,2,2119380.0166982077,2119380.0166982077,Paid,0
LOAN001055,2024-05-19,3,2119380.0166982077,1954859.0212201108,Partial,3
LOAN001056,2023-03-22,1,4469595.03041191,4469595.03041191,Paid,0
LOAN001056,2023-04-21,2,4469595.03041191,4469595.03041191,Paid,0
LOAN001056,2023-05-21,3,4469595.03041191,3833230.275664674,Partial,7
LOAN001057,2023-01-09,1,1381106.1678046817,1017334.6021599657,Partial,13
LOAN001057,2023-02-08,2,1381106.1678046817,1061986.307939322,Partial,10
LOAN001057,2023-03-10,3,1381106.1678046817,1221499.0584203515,Partial,5
LOAN001058,2024-06-29,1,6999612.845398098,6999612.845398098,Paid,0
LOAN001058,2024-07-29,2,6999612.845398098,6999612.845398098,Paid,0
LOAN001058,2024-08-28,3,6999612.845398098,6042611.82374696,Partial,8
LOAN001059,2023-04-13,1,1230506.060396216,1230506.060396216,Paid,0
LOAN001059,2023-05-13,2,1230506.060396216,1230506.060396216,Paid,0
LOAN001059,2023-06-12,3,1230506.060396216,1068935.2432360174,Partial,5
LOAN001060,2025-01-26,1,5357826.986224786,280059.2483889615,Partial,40
LOAN001060,2025-02-25,2,5357826.986224786,4471485.5756206,Partial,29
LOAN001060,2025-03-27,3,5357826.986224786,4785408.453072708,Partial,17
LOAN001061,2022-11-21,1,1889539.6533861398,1889539.6533861398,Paid,0
LOAN001061,2022-12-21,2,1889539.6533861398,1889539.6533861398,Paid,0
LOAN001061,2023-01-20,3,1889539.6533861398,1456588.3907003184,Partial,1
LOAN001062,2023-03-05,1,1311833.7755159521,1311833.7755159521,Paid,0
LOAN001062,2023-04-04,2,1311833.7755159521,1311833.7755159521,Paid,0
LOAN001062,2023-05-04,3,1311833.7755159521,1153779.8958636338,Partial,4
LOAN001063,2024-08-15,1,12545626.762023997,12545626.762023997,Paid,0
LOAN001063,2024-09-14,2,12545626.762023997,12545626.762023997,Paid,0
LOAN001063,2024-10-14,3,12545626.762023997,12545626.762023997,Paid,0
LOAN001064,2024-04-06,1,402723.4555762693,308140.8342210776,Partial,29
LOAN001064,2024-05-06,2,402723.4555762693,214001.1557920494,Partial,59
LOAN001064,2024-06-05,3,402723.4555762693,263930.3463423536,Partial,76
LOAN001065,2025-01-04,1,1678436.9312870668,1678436.9312870668,Paid,0
LOAN001065,2025-02-03,2,1678436.9312870668,1678436.9312870668,Paid,0
LOAN001065,2025-03-05,3,1678436.9312870668,1678436.9312870668,Paid,0
LOAN001066,2024-11-26,1,2172804.78450416,258292.2130829277,Partial,57
LOAN001066,2024-12-26,2,2172804.78450416,263187.14224291727,Partial,72
LOAN001066,2025-01-25,3,2172804.78450416,1360198.949974239,Partial,91
LOAN001067,2024-04-04,1,1040667.8653358957,840099.0772453892,Partial,3
LOAN001067,2024-05-04,2,1040667.8653358957,673260.0088040314,Partial,35
LOAN001067,2024-06-03,3,1040667.8653358957,666576.8655346232,Partial,66
LOAN001068,2024-12-28,1,1559178.1210713228,1255298.0794755602,Partial,19
LOAN001068,2025-01-27,2,1559178.1210713228,1559178.1210713228,Paid,0
LOAN001068,2025-02-26,3,1559178.1210713228,1559178.1210713228,Paid,0
LOAN001069,2024-09-30,1,2596186.203010048,1966909.4282496423,Partial,26
LOAN001069,2024-10-30,2,2596186.203010048,777403.2204825894,Partial,44
LOAN001069,2024-11-29,3,2596186.203010048,1344117.307026124,Partial,63
LOAN001070,2023-01-30,1,4107554.19768687,4107554.19768687,Paid,0
LOAN001070,2023-03-01,2,4107554.19768687,4043100.8583599445,Partial,17
LOAN001070,2023-03-31,3,4107554.19768687,2150938.7924752072,Partial,76
LOAN001071,2024-05-14,1,4500485.761556569,4138730.5464203414,Partial,11
LOAN001071,2024-06-13,2,4500485.761556569,4500485.761556569,Paid,0
LOAN001071,2024-07-13,3,4500485.761556569,4500485.761556569,Paid,0
LOAN001072,2023-08-27,1,1399990.9186785312,1399990.9186785312,Paid,0
LOAN001072,2023-09-26,2,1399990.9186785312,1399990.9186785312,Paid,0
LOAN001072,2023-10-26,3,1399990.9186785312,1253523.0455512113,Partial,1
LOAN001073,2023-10-12,1,2678911.653163552,2678911.653163552,Paid,0
LOAN001073,2023-11-11,2,2678911.653163552,2678911.653163552,Paid,0
LOAN001073,2023-12-11,3,2678911.653163552,2678911.653163552,Paid,0
LOAN001074,2024-01-13,1,2004794.2125198261,2004794.2125198261,Paid,0
LOAN001074,2024-02-12,2,2004794.2125198261,2004794.2125198261,Paid,0
LOAN001074,2024-03-13,3,2004794.2125198261,1825981.320004381,Partial,9
LOAN001075,2024-11-12,1,2347256.1746659894,2347256.1746659894,Paid,0
LOAN001075,2024-12-12,2,2347256.1746659894,2347256.1746659894,Paid,0
LOAN001075,2025-01-11,3,2347256.1746659894,2347256.1746659894,Paid,0
LOAN001076,2025-03-06,1,5007951.501213781,5007951.501213781,Paid,0
LOAN001076,2025-04-05,2,5007951.501213781,5007951.501213781,Paid,0
LOAN001076,2025-05-05,3,5007951.501213781,4776392.482210669,Partial,4
LOAN001077,2024-03-16,1,3426852.9389702315,3426852.9389702315,Paid,0
LOAN001077,2024-04-15,2,3426852.9389702315,3426852.9389702315,Paid,0
LOAN001077,2024-05-15,3,3426852.9389702315,2704044.6664861124,Partial,3
LOAN001078,2022-07-02,1,1106109.9023380654,1106109.9023380654,Paid,0
LOAN001078,2022-08-01,2,1106109.9023380654,882135.097979556,Partial,3
LOAN001078,2022-08-31,3,1106109.9023380654,1106109.9023380654,Paid,0
LOAN001079,2023-08-29,1,1268350.1941863573,1221981.3496556696,Partial,18
LOAN001079,2023-09-28,2,1268350.1941863573,892010.6670479042,Partial,22
LOAN001079,2023-10-28,3,1268350.1941863573,1084698.357596567,Partial,14
LOAN001080,2024-04-09,1,3377550.2340338132,3377550.2340338132,Paid,0
LOAN001080,2024-05-09,2,3377550.2340338132,2982446.101700668,Partial,22
LOAN001080,2024-06-08,3,3377550.2340338132,303042.24779581395,Partial,48
LOAN001081,2023-02-20,1,1992790.0222862505,1992790.0222862505,Paid,0
LOAN001081,2023-03-22,2,1992790.0222862505,1992790.0222862505,Paid,0
LOAN001081,2023-04-21,3,1992790.0222862505,1992790.0222862505,Paid,0
LOAN001082,2024-03-22,1,764156.4959697424,764156.4959697424,Paid,0
LOAN001082,2024-04-21,2,764156.4959697424,764156.4959697424,Paid,0
LOAN001082,2024-05-21,3,764156.4959697424,757038.0324488352,Partial,8
LOAN001083,2024-09-18,1,1134430.5414741645,1134430.5414741645,Paid,0
LOAN001083,2024-10-18,2,1134430.5414741645,445911.0112790459,Partial,37
LOAN001083,2024-11-17,3,1134430.5414741645,536470.2897967544,Partial,59
LOAN001084,2022-12-27,1,1557592.6883208873,1557592.6883208873,Paid,0
LOAN001084,2023-01-26,2,1557592.6883208873,1557592.6883208873,Paid,0
LOAN001084,2023-02-25,3,1557592.6883208873,1557592.6883208873,Paid,0
LOAN001085,2024-11-09,1,1580132.7893817092,1580132.7893817092,Paid,0
LOAN001085,2024-12-09,2,1580132.7893817092,1580132.7893817092,Paid,0
LOAN001085,2025-01-08,3,1580132.7893817092,1580132.7893817092,Paid,0
LOAN001086,2023-05-20,1,2512296.748267658,2315194.4840202997,Partial,7
LOAN001086,2023-06-19,2,2512296.748267658,207677.07808110805,Partial,43
LOAN001086,2023-07-19,3,2512296.748267658,1269380.28215,Partial,109
LOAN001087,2024-12-29,1,1917143.121466342,1917143.121466342,Paid,0
LOAN001087,2025-01-28,2,1917143.121466342,1917143.121466342,Paid,0
LOAN001087,2025-02-27,3,1917143.121466342,1917143.121466342,Paid,0
LOAN001088,2025-03-06,1,3096724.9229368404,3096724.9229368404,Paid,0
LOAN001088,2025-04-05,2,3096724.9229368404,3096724.9229368404,Paid,0
LOAN001088,2025-05-05,3,3096724.9229368404,3096724.9229368404,Paid,0
LOAN001089,2023-08-25,1,601029.7297346896,601029.7297346896,Paid,0
LOAN001089,2023-09-24,2,601029.7297346896,601029.7297346896,Paid,0
LOAN001089,2023-10-24,3,601029.7297346896,601029.7297346896,Paid,0
LOAN001090,2024-12-02,1,2345325.7825605664,2345325.7825605664,Paid,0
LOAN001090,2025-01-01,2,2345325.7825605664,2345325.7825605664,Paid,0
LOAN001090,2025-01-31,3,2345325.7825605664,2345325.7825605664,Paid,0
LOAN001091,2025-01-04,1,4033286.646592944,778319.0474494633,Partial,56
LOAN001091,2025-02-03,2,4033286.646592944,1883816.3893579133,Partial,80
LOAN001091,2025-03-05,3,4033286.646592944,1431762.8026495029,Partial,131
LOAN001092,2022-07-29,1,1166777.7404480195,692661.0259826347,Partial,34
LOAN001092,2022-08-28,2,1166777.7404480195,252701.6217946877,Partial,50
LOAN001092,2022-09-27,3,1166777.7404480195,612761.9931804078,Partial,72
LOAN001093,2024-07-23,1,1692117.7112931493,1692117.7112931493,Paid,0
LOAN001093,2024-08-22,2,1692117.7112931493,1692117.7112931493,Paid,0
LOAN001093,2024-09-21,3,1692117.7112931493,1398528.861799491,Partial,8
LOAN001094,2022-10-12,1,4518893.960712059,4518893.960712059,Paid,0
LOAN001094,2022-11-11,2,4518893.960712059,4518893.960712059,Paid,0
LOAN001094,2022-12-11,3,4518893.960712059,3474885.0643389737,Partial,7
LOAN001095,2024-12-27,1,1657702.0598994622,1657702.0598994622,Paid,0
LOAN001095,2025-01-26,2,1657702.0598994622,1657702.0598994622,Paid,0
LOAN001095,2025-02-25,3,1657702.0598994622,1657702.0598994622,Paid,0
LOAN001096,2024-10-31,1,1490274.3505192702,1116730.0593661536,Partial,21
LOAN001096,2024-11-30,2,1490274.3505192702,1490274.3505192702,Paid,0
LOAN001096,2024-12-30,3,1490274.3505192702,1490274.3505192702,Paid,0
LOAN001097,2022-12-06,1,2957036.2330105216,2254563.2059028996,Partial,15
LOAN001097,2023-01-05,2,2957036.2330105216,194657.8948277894,Partial,34
LOAN001097,2023-02-04,3,2957036.2330105216,1927385.9747885729,Partial,54
LOAN001098,2022-04-30,1,3991121.859381632,3991121.859381632,Paid,0
LOAN001098,2022-05-30,2,3991121.859381632,3991121.859381632,Paid,0
LOAN001098,2022-06-29,3,3991121.859381632,3991121.859381632,Paid,0
LOAN001099,2024-05-18,1,1714952.199189496,1288060.2350967755,Partial,10
LOAN001099,2024-06-17,2,1714952.199189496,1714952.199189496,Paid,0
LOAN001099,2024-07-17,3,1714952.199189496,1714952.199189496,Paid,0
LOAN001100,2024-11-05,1,1876883.0233946876,1876883.0233946876,Paid,0
LOAN001100,2024-12-05,2,1876883.0233946876,566018.7111944064,Partial,52
LOAN001100,2025-01-04,3,1876883.0233946876,923158.4969960894,Partial,55
